"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","adresse_complete_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2606E0072084X","2026-01-12","2026-01-09","2026-01-12","2026-01-12","2036-01-11",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","E","B","appartement",,"avant 1948","individuel","individuel",2.5,,,1,,,,27.2,,"Lourde","inférieur à 400m","H3","12 Rue Diderot 06000 Nice","12","Rue Diderot","Nice","06000","06088","06","93","06088_1970_00012",1043699.16,6299158.46,0.97,"adresse non géocodée ban car aucune correspondance trouvée","12 Rue  Diderot","12 Rue  Diderot 06000 NICE","NICE",6000,4,,,,"Droite","insuffisant",1,1,1,1,0,138.9,14.6,39.4,39.5,0,3.4,8.1,33.9,"insuffisante","insuffisante",,,"insuffisante","très bonne","bonne",1.48,3986.7,729.6,418.5,729606.2,98467.5,330905.1,200321.8,8097.7,297,5433.6,2500.7,65.3,98.1,0,4262,156,2859.8,1316.2,34.4,51.7,0,317.2,11,225.9,85.5,2.2,3.6,0,"Électricité",4262,2859.8,1316.2,1137.2,699.9,407.5,12.4,8.3,3.8,,,,,,,,,,,,,,,,,,,,,1137.2,699.9,407.5,11.9,17.9,0,"Électricité","Radiateur électrique à accumulation","installation individuelle","Radiateur électrique à accumulation","Installation de chauffage simple","Installation de chauffage seul classique",2859.8,16.6,,,"Radiateur électrique à accumulation","Électricité","chauffage","Générateur 1",2097.5,,,,,,"installation individuelle","Radiateur électrique à accumulation","Installation de chauffage simple","Installation de chauffage seul classique",2859.8,3.9,,,"Radiateur électrique à accumulation","Électricité","chauffage","Générateur 3",494.9,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",1316.2,1,27.2,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Générateur Ecs 1",150,,1316.2,,,,,,,,,,,,0,"PAC air/air installée à partir de 2015",,"A partir de 2015","Climatisation 1",17.7,34.4,"pompe à chaleur",,,,,0,
"2654E0055855O","2026-01-09","2026-01-08","2026-01-09","2026-01-09","2036-01-08",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","D","D","appartement",,"1975-1977","collectif","collectif",2.5,1,,1,,,7895,37.9,,"Lourde","inférieur à 400m","H1b","159 Rue Charles III 54000 Nancy","159","Rue Charles III","Nancy","54000","54395","54","44","54395_0900_00159",935110.4,6848072.01,0.98,"adresse non géocodée ban car aucune correspondance trouvée","159 RUE Charles III","159 RUE Charles III 54000 NANCY","NANCY",54000,1,,,,,"bon",1,1,1,1,1,87.7,20.8,15.6,0,6.8,3.4,21.4,19.7,"insuffisante","insuffisante",,,"très bonne","insuffisante","moyenne",0.8,3122.4,1010.4,0,1319764.5,0,1190222.1,0,6878.5,181,3802.2,2187.7,0,131,757.7,6457.6,170,3802.2,2187.7,0,68.9,398.8,1390,36,863.1,496.6,0,4.8,25.5,"Gaz naturel",5989.9,3802.2,2187.7,785.9,498.8,287,12.5,7.9,4.6,"Électricité",467.7,165.7,4.2,103.4,0,0,1,0.3,0,,,,,,,,,,,948.3,498.8,287,0,23.9,138.5,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation collective","Radiateur bitube avec robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation de chauffage seul classique",3802.2,37.9,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Générateur 1",3802.2,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation collective","Un seul système d'ECS sans solaire","Installation ECS 1",2187.7,1,37.9,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Générateur Ecs 1",0,,2187.7,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2674E0033473M","2026-01-07","2025-12-08","2026-01-07","2026-01-07","2036-01-06","2674E0033358B",,"78JWHD4P4QRG","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","D","D","appartement",,"1948-1974","collectif","individuel",2.7,1,,1,,,2074,38.4,,"Très lourde","400-800m","H1c","16 Avenue de Chambéry 74000 Annecy","16","Avenue de Chambéry","Annecy","74000","74010","74","84","74010_0470_00016",941786.52,6538043.23,0.72,"adresse géocodée ban à l'adresse","Copropriété ""Le Beau Soleil""
16, avenue de Chambéry","Copropriété ""Le Beau Soleil""
16, avenue de Chambéry 74000 ANNECY","ANNECY",74000,0,,,"2025/12/3231","Appartement (T2) au 4ème étage","bon",1,1,0,1,0,86.6,18.9,31.5,0,0,3,15.7,17.6,"insuffisante","insuffisante",,"très bonne",,"très bonne","moyenne",2.61,3883,1056.7,0,1499.3,0,931.7,0,9250.1,241,5463.7,3287.2,0,135.6,363.7,7456.5,194,5463.7,1730.1,0,71.4,191.4,1369.9,35,1240.2,112.5,0,4.9,12.3,"Gaz naturel",5463.7,5463.7,0,512,512,0,1240.2,1240.2,0,"Électricité",1992.9,0,1730.1,539.4,0,479.7,129.6,0,112.5,,,,,,,,,,,1051.4,512,479.7,0,19.8,40,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation collective","Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière collective gaz à condensation installée en 2014, réseau isolé. Emetteur(s): radiateur monotube avec robinet thermostatique, radiateur monotube sans robinet thermostatique",5463.7,38.4,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",5463.7,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 100 L",1730.1,1,38.4,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",100,,1730.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2314E3646478U","2026-01-09","2023-10-26","2023-10-26","2023-10-27","2033-10-25",,"2314E3646457Z","DSP1KDXH93QH","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement généré à partir des données DPE immeuble","F","F","appartement",1956,"1948-1974","mixte (collectif-individuel)","individuel",2.5,14,4,1,,1,786,45,,"Légère","inférieur à 400m","H1a","15 Rue Pierre Trebutien 14100 Lisieux","15","Rue Pierre Trebutien","Lisieux","14100","14366","14","28","14366_w29igf_00015",497530.48,6898855.51,0.79,"adresse non géocodée ban car aucune correspondance trouvée","13/15 Rue Pierre Trebutien","13/15 Rue Pierre Trebutien14100 Lisieux","Lisieux",14100,,,,,"1-Bâtiment n°13/15-1-APPT N°59",,,,,,,2599.8,433.1,301.1,735.6,128.4,0,412.7,588.9,"insuffisante","bonne",,,,"moyenne","moyenne",1.3,116242.6,16629.7,0,26429330,0,23715700,0,16943.3,376.5,14187,1556.8,0,56.7,183,16375.1,363.9,14187,1556.8,0,24.7,79.6,3614.7,80.3,3220.4,353.4,0,1.7,5.1,"Gaz naturel",15743.8,14187,1556.8,1258.5,1134.1,124.4,353.4,0,353.4,"Électricité",104.2,0,0,359.3,0,0,6.8,0,0,,,,,,,,,,,1441.7,1134.1,124.4,0,85.1,274.3,"Gaz naturel","Chaudière gaz à condensation après 2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Emission n°1",10131.1,45,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Chaudière gaz condensation depuis 2016",10131.1,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Générateur mixte (chauffage + ecs)",1682,14,3.2,"Non affecté",,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs",,0,,1682,"Avant 2010",,,,,,,,,"VMC SF Hygro A avant 2001",45,0,,,,,,,,"Solaire Photovoltaïque",0,,,0,
"2641E0041804Q","2026-01-08","2026-01-07","2026-01-07","2026-01-08","2036-01-06",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","D","B","maison",1945,"avant 1948",,,2.5,1,2,2,,,,101.2,,"Moyenne","inférieur à 400m","H2b","1 Rue du Port au Vin 41500 Avaray","1","Rue du Port au Vin","Avaray","41500","41008","41","24","41008_0160_00001",592936.88,6737152.47,0.95,"adresse non géocodée ban car aucune correspondance trouvée","1 RUE DU PORT AU VIN","1 RUE DU PORT AU VIN 41500 AVARAY","AVARAY",41500,,,,,"1-Bâtiment n°1-1-LogZone","moyen",1,1,0,0,1,292.2,68.5,49.2,12.7,33.2,12,20.9,95.7,"moyenne","bonne","bonne",,,"moyenne","bonne",0.74,11899.6,1254.5,0,2792622,0,1911363,0,23156.9,228,19279,3506.8,0,371,0,12187.8,120.4,10146.8,1845.7,0,195.3,0,911.1,9,801.6,120,0,13.5,0,"Électricité",12187.8,10146.8,1845.7,2523,2101,382,935,801.6,120,,,,,,,,,,,,,,,,,,,,,2523,2101,382,0,40,0,"Électricité","Radiateur électrique à accumulation","installation individuelle","Radiateur électrique à accumulation","Installation de chauffage simple","Emission n°1",6817.7,69,,,"Radiateur électrique à accumulation","Électricité","chauffage","Generateur Effet joule",6817.7,,,,,,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Emission n°2",3329.1,32.2,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Generateur Effet joule",3329.1,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","ECS Electrique, Volume du ballon 200 L",1845.7,1,101.2,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs",,200,,1845.7,"Avant 2010",,,,,,,,,,,0,,,,,,,,,,,,0,
"2106E0754033N","2026-01-06","2021-11-19","2021-11-23","2021-11-23","2031-11-22",,,"N7VYENNDKF2W","Reprise RNB",,,"DPE 3CL 2021 méthode logement",1.1,"dpe appartement individuel","D","D","appartement",1950,"1948-1974","individuel","individuel",2.5,1,,1,,,,54.3,,"Lourde","inférieur à 400m","H3","25 Rue dâ€™Antibes 06400 Cannes","25","Rue dâ€™Antibes","Cannes","06400","06029","06","93","06029_0170_00025",1024699.51,6280872.32,0.76,"adresse géocodée ban à l'adresse","25 rue d'Antibes","25 rue d'Antibes 06400 CANNES","CANNES",6400,0,,,,"Etage 4",,,,,,,233.8,13.4,57.6,92,0,2,26.1,42.7,"insuffisante","insuffisante",,"insuffisante",,"très bonne","insuffisante",1.89,5405.2,990.3,0,1226050.1,0,2294214.3,0,9011.4,165.8,6951.7,1614.6,0,237.1,301.7,8800.5,161,6951.7,1614.6,0,103.1,131.2,1960.1,36,1578,366.5,0,7.1,8.4,"Gaz naturel",8800.5,6951.7,1614.6,857.6,640.8,148.8,1960.1,1578,366.5,"Électricité",8800.5,6951.7,1614.6,857.6,640.8,148.8,1960.1,1578,366.5,,,,,,,,,,,857.6,640.8,148.8,0,29.9,38,"Électricité","Chaudière gaz à condensation 2001-2015","installation individuelle","Plancher chauffant sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 2001 et 2015",1,54.3,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",1,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1,,54.3,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",0,,1,,,,,,,,,,,,0,,,,,,,,"Solaire Photovoltaïque",1,,,0,1
"2660E0000623M","2026-01-01","2025-12-30","2026-01-01","2026-01-01","2035-12-31",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","C","B","appartement",,"avant 1948","individuel","individuel",2.4,1,,1,,,,14.8,,"Légère","inférieur à 400m","H1a","26 Rue Jean Jaurès 60100 Creil","26","Rue Jean Jaurès","Creil","60100","60175","60","32","60175_0620_00026",661445.46,6907053.99,0.72,"adresse géocodée ban à l'adresse","26 Rue Jean Jaurès","26 Rue Jean Jaurès 60100 Creil","Creil",60100,0,,,"26/IMO/0015","Etage RDC; Porte 2","insuffisant",0,0,0,0,1,30.9,0.4,3.7,2.1,3.3,5.4,4.3,11.7,"très bonne","bonne",,,"très bonne","très bonne","moyenne",0.44,1074.8,713.9,0,749,0,237,0,3790,255,1955,1781.8,0,53.3,0,1994.8,134,1029,937.8,0,28,0,144.2,9,81.3,61,0,1.9,0,"Électricité",1994.8,1029,937.8,536.1,276.5,252,144.2,81.3,61,,,,,,,,,,,,,,,,,,,,,536.1,276.5,252,0,7.5,0,"Électricité",,"installation individuelle","Autres émetteurs à effet joule","Installation de chauffage simple","Autres émetteurs à effet joule avec programmateur pièce par pièce (système individuel)",1029,14.8,,,"Autres émetteurs à effet joule","Électricité","chauffage","Electrique - Autres émetteurs à effet joule",1029,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 33 L",937.8,1,14.8,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",33,,937.8,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2178E0796177F","2026-01-06","2021-11-24","2021-11-29","2021-11-29","2031-11-28",,,"PPFQ2MCNJTZG","Reprise RNB",,,"DPE 3CL 2021 méthode logement",1.1,"dpe appartement individuel","D","B","appartement",1947,"avant 1948","individuel","individuel",2.3,1,,1,,,,18.8,,"Moyenne","inférieur à 400m","H1a","4 Rue de la Paroisse 78000 Versailles","4","Rue de la Paroisse","Versailles","78000","78646","78","11","78646_2190_00004",635688.08,6856859.33,0.98,"adresse non géocodée ban car aucune correspondance trouvée","4 Rue de la Paroisse","4 Rue de la Paroisse 78000 VERSAILLES","VERSAILLES",78000,0,,,,"Etage : 5ème Couloir 2ème gauche",,,,,,,42.4,0.7,6.2,14.6,0,3.4,4,13.4,"insuffisante","moyenne",,"insuffisante",,"très bonne","insuffisante",0.86,1577.8,762.2,0,777874.1,0,82007.3,0,4985.4,265.7,3475.7,2477.8,0,81.5,1,2623.9,139,1511.2,1077.3,0,35.5,0,191.9,10,119.4,70,0,2.4,0,"Électricité",2623.9,1511.2,1077.3,520.2,299.6,213.6,191.9,119.4,70,,,,,,,,,,,,,,,,,,,,,520.2,299.6,213.6,0,7,0,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** (système individuel)",1,18.8,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",1,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 50 L",1,,18.8,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","chauffage","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",50,,1,,,,,,,,,,,,0,,,,,,,,"Solaire Photovoltaïque",1,,,0,1
"2675E0023709Z","2026-01-06","2025-10-16","2026-01-06","2026-01-06","2036-01-05",,"2675E0023675R",,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement généré à partir des données DPE immeuble","E","D","appartement",,"1948-1974","collectif","collectif",2.5,160,10,1,,1,4431,30,,"Très lourde","inférieur à 400m","H1a","9 Rue du Chevaleret 75013 Paris","9","Rue du Chevaleret","Paris","75013","75113","75","11","75113_1990_00009",654340.75,6858595.23,0.82,"adresse géocodée ban à l'adresse","3-5-7-9 rue du Chevaleret","3-5-7-9 rue du Chevaleret 75013 PARIS 13","PARIS 13",75013,0,,,"251016STH_PARIS 1331293","Batiment 01050064010008",,,,,,,16362.9,2340,10808.1,112,9.8,2,24.8,3066.2,"insuffisante","insuffisante",,,"très bonne","très bonne","bonne",2.1,805060.5,139490.3,0,177611.7,0,2161.9,0,8818.2,293,6899,1506,0,107.7,305.4,8622.5,287,6899,1506,0,56.7,160.7,1543.9,51,1255.6,274.1,0,3.9,10.3,"Réseau de Chauffage urbain",8405.1,6899,1506,749.8,615.5,134.4,1529.7,1255.6,274.1,"Électricité",217.4,0,0,52.4,0,0,14.2,0,0,,,,,,,,,,,802.2,615.5,134.4,0,19.7,32.7,"Réseau de Chauffage urbain","Réseau de chaleur isolé","installation collective","Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Réseau de chaleur vertueux isolé avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur monotube avec robinet thermostatique",1018988.8,4431,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",1018988.8,,,,,,,,,,,,,,,,,,,,,,,,"Réseau de Chauffage urbain","Réseau de chaleur isolé",,,"installation collective","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon 9000 L",298056.1,1,4431,"Non affecté",,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",9000,,298056.1,,,,,,,,,,,,0,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,0,
"2414E0311826Z","2026-01-09","2024-01-24","2024-01-24","2024-01-28","2034-01-23",,,"S2RE2W9Y75YT","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe maison individuelle","C","C","maison",2002,"2001-2005",,,2.5,1,2,2,,0,,99,,"Lourde","inférieur à 400m","H1a","13 Allée de Terracina 14390 Cabourg","13","Allée de Terracina","Cabourg","14390","14117","14","28","14117_0858_00013",472708.01,6913287.42,0.79,"adresse non géocodée ban car aucune correspondance trouvée","13 Allée de Terracina","13 Allée de Terracina14390 Cabourg","Cabourg",14390,,,"0950.02.99.0006",,"1-Bâtiment n°1-1-LogZone","insuffisant",1,1,0,0,1,184,0,12.3,21.6,51.6,23.1,9.8,65.6,"bonne","très bonne",,"moyenne",,"moyenne","insuffisante",0.48,7936.5,1288,0,2824239,0,521522.8,0,14081.3,142.2,10550.8,2218.1,0,430.4,659.2,12315.9,124.4,9186.1,2218.1,0,187.1,286.6,2475,25,1929.9,503.5,0,12.9,18.3,"Gaz naturel",10354.4,8136.3,2218.1,906,712,194,2350.5,1846.9,503.5,"Électricité",1961.5,1049.8,0,425,227,0,142.2,82.9,0,,,,,,,,,,,1331,939,194,0,41,62,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation individuelle","Radiateur monotube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Emission n°1",8136.3,84,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Chaudière gaz condensation entre 2001 et 2015",8136.3,,,,,,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Emission n°2",1049.8,15,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Generateur Effet joule",1049.8,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Générateur mixte (chauffage + ecs)",2218.1,1,99,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs",,0,,2218.1,"Avant 2010",,,,,,,,,"VMC Basse pression Hygro B",99,1,,,,,,,,"Solaire Photovoltaïque",0,,,0,
